incidente,latitud,longitud,codigo_cierre,clas_con_f_alarma
Robo-Vehiculo con Violencia,19.374966,-99.198559,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36134,-99.25093008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.327824,-99.028786,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45574001,-99.08898012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36062,-99.25036992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31735997,-99.24802992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48618998,-99.10676016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37476998,-99.19791,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33687998,-99.23010012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45683999,-99.11030004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41390999,-99.17125992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50176997,-99.15755004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51652997,-99.13737996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48248,-99.11439,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33795998,-99.01401984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44405,-99.16068996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41027003,-99.13529016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36410003,-99.16403004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46808999,-99.13551984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39821003,-99.07803,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34379999,-99.19041984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33457004,-99.15400008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40012001,-99.15487992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45663002,-99.16561008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25162001,-99.03791016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42557003,-99.11980008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.479115,-99.147906,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34837001,-98.99868996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47097998,-99.12948984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.520261,-99.138069,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25083998,-99.12474,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29447,-99.10248984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.364229,-99.005997,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36945998,-99.11540988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36945998,-99.11540988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38042,-99.21722004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.460873,-99.080796,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47699999,-99.11301012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48582998,-99.06874992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45663002,-99.16561008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27062999,-99.00411984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47880998,-99.15527988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41456996,-99.13488012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35241002,-99.0153,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46162997,-99.09883008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44998001,-99.10908,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.270668,-99.004753,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46364003,-99.13757004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35005004,-99.11342016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30023999,-99.22636008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49757003,-99.06635016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42477,-99.1134275,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45389996,-99.08358984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30023999,-99.22636008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44549,-99.18282996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34289999,-99.20892996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49147001,-99.15019992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.368893,-99.121943,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.386788,-99.059019,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28775996,-99.13224996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47238002,-99.14193,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47314997,-99.07903008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36854,-99.02556,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46428002,-99.05852988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48596003,-99.06922008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45891998,-99.13889988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35680004,-99.02297016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36069002,-99.12992004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.53359001,-99.14177988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37263,-99.05814,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32487002,-99.13561992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45209996,-99.15455016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45180998,-99.05915016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36380996,-99.11899008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45996002,-99.18987012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.506429,-99.168756,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27125999,-99.15747984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43678997,-99.21305016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45792998,-99.10833984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40563998,-99.17799984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48307004,-99.10846008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28952,-99.12183984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33759998,-98.99727984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30023999,-99.22636008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50175998,-99.07620012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39260996,-99.04114008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37618001,-99.05347008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47794004,-99.21921012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35635004,-98.99237988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30845996,-99.06873012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.377713,-99.009579,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25133003,-99.02099988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37458998,-99.10770012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.265053,-99.114867,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.566895,-99.128015,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31541003,-99.12448008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.537537,-99.141327,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47925998,-99.11946996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3635,-99.03956004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33200999,-99.17022996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45140003,-99.11559996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50544998,-99.16893,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40661,-99.11630988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28034,-99.20930004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34989002,-99.01676988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27341,-99.17670996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26251001,-99.01352016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3635,-99.03956004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.517565,-99.142876,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27341999,-99.17706996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45523997,-99.09844992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29546,-99.14139,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30024998,-99.06080004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44529002,-99.14748012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.315,-99.124495,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30845996,-99.06873012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40720004,-99.18605016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27200996,-99.15202008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45716003,-99.16414992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27163997,-99.13115016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45688004,-99.19791,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35663003,-99.08655984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47925998,-99.11946996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29519999,-99.15532992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34663004,-99.19023012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38844998,-99.05546988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37764998,-99.19559016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39470003,-99.13259016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47381,-99.18208,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.422088,-99.120772,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34942004,-99.17039988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35244998,-99.01473012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44933003,-99.11761992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37322999,-99.13833,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26890001,-99.22692996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35380997,-99.06346008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36169001,-99.12071988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40412,-99.118409,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37142,-99.11205,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31367996,-99.06599988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39574997,-99.13242996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38024999,-99.10122012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38720996,-99.08048988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39193001,-99.08754984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29035997,-99.16205004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36757997,-99.28212012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31924997,-99.07228008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39407003,-99.04640004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29792996,-99.15157008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33959996,-98.99492004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46757996,-99.07129008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29588003,-99.14249988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38024999,-99.10110996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.419592,-99.059936,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51490997,-99.15748992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.355499,-99.072403,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.386541,-99.062978,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.296602,-99.035348,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38762,-99.06553008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41789996,-99.20802996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49258997,-99.19866996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41252003,-99.05697,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40002002,-99.07206012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52091999,-99.16188984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46737998,-99.07137,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33803999,-99.15316992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32086997,-99.15177996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32368004,-99.07171992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52091999,-99.16188984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.475905,-99.220836,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33725996,-99.20440008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30535001,-99.04183992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54820997,-99.15432984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33857,-99.20264004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.295938,-99.071215,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33567002,-99.02238012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33803999,-99.15316992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32989004,-99.13674996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33803999,-99.15316992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50612003,-99.16733988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37684997,-99.11228004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.454776,-99.113566,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44995004,-99.16418016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46145996,-99.12372012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24929,-99.00761004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25316999,-99.16220988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.361735,-99.059607,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29708999,-99.01311012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50444999,-99.16913016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37103003,-99.19672992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.22241996,-98.94666996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24457004,-99.00407988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25789004,-99.01231992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34373996,-99.03607992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33871004,-99.03558996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25328996,-99.16185996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.479011,-99.08615,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.315925,-99.149055,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37071998,-99.19824984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.23505002,-99.14379012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32737004,-99.25395012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.272414,-99.176689,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44929997,-99.20165004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.479011,-99.08615,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56571002,-99.13416012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51919001,-99.13453992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33803999,-99.15316992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36554003,-99.11729988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.333864,-99.151574,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32828003,-99.15575004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49596002,-99.06507,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.4485,-99.082397,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45014003,-99.16529004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.53708003,-99.14135004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.485,-99.13471992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56572001,-99.12713004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43288001,-99.18177984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38699,-99.11481012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34062002,-99.20306016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31222997,-99.14784984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.301995,-99.08477,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56572001,-99.12713004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48119003,-99.08310996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39458996,-99.07333992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.251,-99.00767988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.249102,-99.056892,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44612999,-99.09190008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48059999,-99.08634996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49900004,-99.20223,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39458996,-99.07333992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34571996,-98.98152984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30925997,-99.15465996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34988003,-99.14545008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.494962,-99.19962,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.21652001,-98.98755984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43724996,-99.14205996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50390999,-99.18313992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36078002,-99.08427996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46871,-99.13601988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36308996,-99.28400004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30947003,-99.14946012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43130996,-99.18106992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34839998,-99.06023016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39442004,-99.11131992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38516003,-99.18659016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35512001,-99.24095016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35660996,-99.02315016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36493001,-99.06858,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37779002,-99.19686996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42280001,-99.12612996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38585996,-99.20781,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.301977,-99.173463,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30195998,-99.17282016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.270283,-99.001623,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30195998,-99.17471988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49435001,-99.08733996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30805001,-99.14994,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46904003,-99.10551996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46108997,-99.12651984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.175003,-99.16111,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47893004,-99.21935988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.187344,-99.157341,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28122002,-99.14119992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48464999,-99.14347008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.553191,-99.132711,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.187344,-99.157341,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55685996,-99.15104016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30805001,-99.14994,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31325003,-99.09438012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27764,-99.13579992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45827,-99.10923012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.187344,-99.157341,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26642996,-99.13012992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40344002,-99.13660992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.264455,-99.13044,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27133001,-99.15948,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31068998,-99.14141016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28870001,-99.12614004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.375867,-99.197074,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25037,-99.00909,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36119996,-99.04026996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45540549,-99.15763378,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27133001,-99.15948,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.362465,-99.248905,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36497996,-99.11139984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36125999,-99.13420008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47773233,-99.18129433,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49005998,-99.17728992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33536996,-99.18078012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.322297,-99.097634,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49642001,-99.07238016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.329691,-99.064651,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49290002,-99.19333008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40426001,-99.12562992,A,DELITO DE ALTO IMPACTO
